CampaignName,Campaigncode,Campaignsubcode,mastercampaigncode,CustomerType,channel,segmentid,segmentname,campaigntype,CampaignScheduleDate,RoiStartDate,RoiEndDate,IncentiveType,IncentiveOfferCode,IncentiveValue,IncentiveNarration,TotalBase,Delivered,Undelivered,DND,Expired,Failed,Unsubscribe,DeliveryRate,Opened,OpenRate,Clicked,ClickThroughRate,Responder,ResponderSales,ResponderTransaction,ResponderATV,ResponderHitRate,ResponderVisit,ResponderABS,TotalPointIssued,PointsRedeemed,PointsRedeemer,PointsRedeemerSales,PointsRedeemerTransaction,RedeemerVisit,RedeemerHitRate,AmountRedeemer,AmountRedeemerSales,AmountRedeemerTransaction,AmountRedeemerATV,AmountRedeemerABS,CouponIssued,CouponRedeemer,CouponRedeemerSales,CouponRedeemerTransaction,CouponRedeemed,ProductRedeemer,ProductRedeemerSales,ProductRedeemerTransaction,ProductRedeemerATV,ProductRedeemerABS,PerProductRedeemer,GvRedeemer,GVRedeemerSales,GVRedeemerTransaction,GVRedeemerABS,Lift,Shift,IncreamentalSales,CommunicationCost,OfferCost,ROIWithCommunicationCost,ROIWithCommunicationCostAndRewardCost,OfferType,IncrementalHitRate,CostPerResponder,ContentType
Winback_Existing_13_24_Formal_Rest_12969_final_67_3315,BROD_BROD_3692,BROD_BROD_3692_2025-10-17,MASTER_CAMPAIGN_3625,Target,SMS,1039,Winback_P4_Existing_R_bw_13_24_Month_Formal_rest_of_india_oct_1,Program Promotion,2025-10-17,2025-10-17,2025-10-24,None,,,,88577,50481,1582,32114,0,3514,886,56.99%,0,0%,0,0%,235,1884226.81,256,7360.26,0.47%,243,2.27,11176.00,1489.00,3,11678.00,3,3,0.0059%,,,,,,,,,,,,,,,,,,,,,-357577.9736,520174.5991,162596.6255,11515.01,0,14.1204,14.1204,,0.0014,49,"It's been a while! This Festive season, make your comeback in Blackberrys sharp new formals-crafted to celebrate you. Shop Now ez.easyrz.co/ede41q3ec5fc1u"
Winback_Existing_13_24_Formal_Rest_12969_final_67_3315,BROD_BROD_3692,BROD_BROD_3692_2025-10-17,MASTER_CAMPAIGN_3625,Control,SMS,1039,Winback_P4_Existing_R_bw_13_24_Month_Formal_rest_of_india_oct_1,Program Promotion,2025-10-17,2025-10-17,2025-10-24,None,,,,1805,0,1805,0,0,0,0,0%,0,,0,,6,76054.0,8,9506.75,,7,2.88,0.00,480.00,1,3034.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0,,,,0,0,"It's been a while! This Festive season, make your comeback in Blackberrys sharp new formals-crafted to celebrate you. Shop Now ez.easyrz.co/ede41q3ec5fc1u"
Winback_Existing_13_24_Mix_of_Category_Rest_12969_final_68_3316,BROD_BROD_3693,BROD_BROD_3693_2025-10-17,MASTER_CAMPAIGN_3625,Target,SMS,1011,Winback_P4_Existing_R_bw_13_24_Month_Mix_of_Category_rest_of_india_oct_1,Program Promotion,2025-10-17,2025-10-17,2025-10-24,None,,,,24001,13798,483,8271,0,1164,285,57.49%,0,0%,0,0%,47,404222.99,52,7773.52,0.34%,50,2.15,3714.00,462.00,1,2284.00,1,1,0.0072%,,,,,,,,,,,,,,,,,,,,,0.0,364680.6985,364680.6985,3120.13,0,116.88,116.88,,0.0034,66.39,"It's been a while! This Festive season, make your comeback in Blackberrys sharp new collection-crafted to celebrate you. Shop Now ez.easyrz.co/ede41q3ef6mr0x"
Winback_Existing_13_24_Mix_of_Category_Rest_12969_final_68_3316,BROD_BROD_3693,BROD_BROD_3693_2025-10-17,MASTER_CAMPAIGN_3625,Control,SMS,1011,Winback_P4_Existing_R_bw_13_24_Month_Mix_of_Category_rest_of_india_oct_1,Program Promotion,2025-10-17,2025-10-17,2025-10-24,None,,,,489,0,489,0,0,0,0,0%,0,,0,,,,,,,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0,,,,0,,"It's been a while! This Festive season, make your comeback in Blackberrys sharp new collection-crafted to celebrate you. Shop Now ez.easyrz.co/ede41q3ef6mr0x"
red_carpet_activity_mvc_database_13035_Test_1,BROD_BROD_3694,BROD_BROD_3694_2025-10-17,,Target,WhatsApp,1143,All Test BB,Test campaign,2025-10-17,2025-10-17,2025-10-17,,,0,,2,1,,,,1,,50%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20,,,,,,,red_carpet_activity_mvc_database_1305
Red_Carpet_Activity_MVC_Database_13020_test_4,BROD_BROD_3695,BROD_BROD_3695_2025-10-17,,Target,SMS,1143,All Test BB,Test campaign,2025-10-17,2025-10-17,2025-10-17,,,0,,2,0,1,0,0,1,0,0%,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,Join us for High Tea & Style with Blackberrys!Explore rich patterns and fresh silhouettes for the season ahead at [[Custom_Red_Carpet_Store_Name]].The showcase begins 17th Oct - can't wait to see you! [[Custom_Red_Carpet_Store_link]]
Red_Carpet_Activity_MVC_Database_13020_test_7,BROD_BROD_3696,BROD_BROD_3696_2025-10-17,,Target,SMS,1143,All Test BB,Test campaign,2025-10-17,2025-10-17,2025-10-17,,,0,,2,0,2,0,0,0,0,0%,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,Join us for High Tea & Style with Blackberrys!Explore rich patterns and fresh silhouettes for the season ahead at [[Custom_Red_Carpet_Store_Name]].The showcase begins 17th Oct - can't wait to see you! [[Custom_Red_Carpet_Store_link]]
Red_Carpet_Activity_MVC_Database_13020_test_8,BROD_BROD_3697,BROD_BROD_3697_2025-10-17,,Target,SMS,1143,All Test BB,Test campaign,2025-10-17,2025-10-17,2025-10-17,,,0,,2,0,2,0,0,0,0,0%,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,Join us for High Tea & Style with Blackberrys!Explore rich patterns and fresh silhouettes for the season ahead at [[Custom_Red_Carpet_Store_Name]].The showcase begins 17th Oct - can't wait to see you! [[Custom_Red_Carpet_Store_link]]
Red_Carpet_Activity_MVC_Database_13020_test_8_01,BROD_BROD_3698,BROD_BROD_3698_2025-10-17,,Target,SMS,1143,All Test BB,Test campaign,2025-10-17,2025-10-17,2025-10-17,,,0,,4,0,0,1,0,3,0,0%,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,Join us for High Tea & Style with Blackberrys!Explore rich patterns and fresh silhouettes for the season ahead at [[Custom_RedCarpet_Store_Name]]. The showcase begins 17th Oct - can't wait to see you! [[Custom_RedCarpet_Store_List]]
Existing_OT_1_12_Month_Suits&Jackets_Common_13064_test_1,BROD_BROD_3700,BROD_BROD_3700_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Your last Blackberrys look was spot on! Discover Festive Shirts with tailored fits and hues that echo celebration. Shop now ez.easyrz.co/ede41rndl9b13r
Existing_Repeater_1_12_Suits&Jackets_Common_13064_test_2,BROD_BROD_3701,BROD_BROD_3701_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rndpx13jv
Existing_13_24_Suits&Jackets_Common_13064_test_3,BROD_BROD_3702,BROD_BROD_3702_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Miss you this Chhath Puja. Discover Blackberrys festive shirts crafted to match your taste Shop now ez.easyrz.co/ede41rndwyyytz
New_Customer_Common_13064_test_4,BROD_BROD_3703,BROD_BROD_3703_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rnd0b7gsu
Existing_OT_1_12_Month_Suits&Jackets_Chhath_13064_test_5,BROD_BROD_3704,BROD_BROD_3704_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Your last Blackberrys look was spot on! Discover Festive Shirts with tailored fits and hues that echo celebration. Shop now ez.easyrz.co/ede41rnd4cix4n
Existing_Repeater_1_12_Suits&Jackets_Chhath_13064_test_6,BROD_BROD_3705,BROD_BROD_3705_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rnd799zuc
Existing_13_24_Suits&Jackets_Chhath_13064_test_7,BROD_BROD_3706,BROD_BROD_3706_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Miss you this Chhath Puja. Discover Blackberrys festive shirts crafted to match your taste Shop now ez.easyrz.co/ede41rnedq7gje
New_Customer_Chhath_13064_test_8,BROD_BROD_3707,BROD_BROD_3707_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rneljjtog
MVCPush_1_12_HV_15_19.5K_chath_13064_test_9,BROD_BROD_3708,BROD_BROD_3708_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,2,2,0,0,0,0,0,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,Its Chhath Puja time. You are Rs.[[Custom_MVC_Chath]] away from Phoenix perks. Blackberrys brings festive shirts crafted to match your taste. Shop now ez.easyrz.co/ede41rncrz1d08
N2R_Existing_OT_1_12_Casual_chath_13064_test_10,BROD_BROD_3709,BROD_BROD_3709_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rnepbgy2r
N2R_Existing_OT_1_12_Formal_chath_13064_test_11,BROD_BROD_3710,BROD_BROD_3710_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rnevp3vtl
N2R_Existing_1_12_Mix_of_Category_chath_13064_test_12,BROD_BROD_3711,BROD_BROD_3711_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rnezhkeij
R2R_Existing_repeat_1_12_Casual_chath_13064_test_13,BROD_BROD_3712,BROD_BROD_3712_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rne3lnhny
R2R_Existing_repeat_1_12_Formal_chath_13064_test_14,BROD_BROD_3713,BROD_BROD_3713_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rne73vp7h
Winback_Existing_13_24_Casual_chath_13064_test_15,BROD_BROD_3714,BROD_BROD_3714_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Miss you this Chhath Puja. Discover Blackberrys festive shirts crafted to match your taste Shop now ez.easyrz.co/ede41rnfdzc7q5
Winback_Existing_13_24_Formal_chath_13064_test_16,BROD_BROD_3715,BROD_BROD_3715_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Miss you this Chhath Puja. Discover Blackberrys festive shirts crafted to match your taste Shop now ez.easyrz.co/ede41rnfh8umt6
Winback_Existing_13_24_Mix_of_Category_chath_13064_test_17,BROD_BROD_3716,BROD_BROD_3716_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Miss you this Chhath Puja. Discover Blackberrys festive shirts crafted to match your taste Shop now ez.easyrz.co/ede41rnfnx4yoe
MVCPush_1_12_HV_15_19.5K_common_13064_test_18,BROD_BROD_3717,BROD_BROD_3717_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,2,2,0,0,0,0,0,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,Its Chhath Puja time. You are Rs.[[Custom_Final_Customer_list_Common_]] away from Phoenix perks. Blackberrys brings festive shirts crafted to match your taste. Shop now ez.easyrz.co/ede41rnczevamc
N2R_Existing_OT_1_12_Casual_common_13064_test_19,BROD_BROD_3718,BROD_BROD_3718_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rn3ldsu2t
N2R_Existing_OT_1_12_Formal_common_13064_test_20,BROD_BROD_3719,BROD_BROD_3719_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rn3pcp7rt
R2R_Existing_1_12_Mix_of_Category_common_13064_test_21,BROD_BROD_3720,BROD_BROD_3720_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rn3sxbepu
R2R_Existing_repeat_1_12_Casual_common_13064_test_22,BROD_BROD_3721,BROD_BROD_3721_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rn3wfvxct
R2R_Existing_repeat_1_12_Formal_common_13064_test_23,BROD_BROD_3722,BROD_BROD_3722_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,It's Chhath Puja time! Blackberrys brings fresh styles of festive shirts crafted to match your taste. Shop Now ez.easyrz.co/ede41rn3zwsytd
Winback_Existing_13_24_Casual_common_13064_test_24,BROD_BROD_3723,BROD_BROD_3723_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Miss you this Chhath Puja. Discover Blackberrys festive shirts crafted to match your taste Shop now ez.easyrz.co/ede41rn33dq91p
Winback_Existing_13_24_Formal_common_13064_test_25,BROD_BROD_3724,BROD_BROD_3724_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Miss you this Chhath Puja. Discover Blackberrys festive shirts crafted to match your taste Shop now ez.easyrz.co/ede41rn366t8pp
Winback_Existing_13_24_Mix_of_Category_common_13064_test_26,BROD_BROD_3725,BROD_BROD_3725_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Miss you this Chhath Puja. Discover Blackberrys festive shirts crafted to match your taste Shop now ez.easyrz.co/ede41rn4bcpaqt
Reactivation_24_36s_chath_13064_test_27,BROD_BROD_3726,BROD_BROD_3726_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Major Missing you this Chhath Puja. Discover Blackberrys 100 fresh festive shirts-Crafted to match your taste. Shop now ez.easyrz.co/ede41rn4ga0qnd
Reactivation_GT_36Months_chath_13064_test_28,BROD_BROD_3727,BROD_BROD_3727_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Major Missing you this Chhath Puja. Discover Blackberrys 100 fresh festive shirts-Crafted to match your taste. Shop now ez.easyrz.co/ede41rn4jofmqa
Reactivation_24_36s_common_13064_test_29,BROD_BROD_3728,BROD_BROD_3728_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Major Missing you this Chhath Puja. Discover Blackberrys 100 fresh festive shirts-Crafted to match your taste. Shop now ez.easyrz.co/ede41rn4phziai
Reactivation_GT_36Months_common_13064_test_30,BROD_BROD_3729,BROD_BROD_3729_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Major Missing you this Chhath Puja. Discover Blackberrys 100 fresh festive shirts-Crafted to match your taste. Shop now ez.easyrz.co/ede41rn4socmxb
Reactivation_24_36s_dusshera_13064_test_31,BROD_BROD_3730,BROD_BROD_3730_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Missing you lately? Find your festive look at Blackberrys this Diwali - new styles crafted to shine. Shop Now ez.easyrz.co/ede41rn4v4xwez
Reactivation_GT_36Months_dusshera_13064_test_32,BROD_BROD_3731,BROD_BROD_3731_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Missing you lately? Find your festive look at Blackberrys this Diwali - new styles crafted to shine. Shop Now ez.easyrz.co/ede41rn41bgjf7
Reactivation_24_36s_puja_13064_test_33,BROD_BROD_3732,BROD_BROD_3732_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Missing you lately? Find your festive look at Blackberrys this Diwali - new styles crafted to shine. Shop Now ez.easyrz.co/ede41rn5aum4fy
Reactivation_GT_36Months_puja_13064_test_34,BROD_BROD_3733,BROD_BROD_3733_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Missing you lately? Find your festive look at Blackberrys this Diwali - new styles crafted to shine. Shop Now ez.easyrz.co/ede41rn5eavsqr
Reactivation_24_36s_Rest_13064_test_35,BROD_BROD_3734,BROD_BROD_3734_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Missing you lately? Find your festive look at Blackberrys this Diwali - new styles crafted to shine. Shop Now ez.easyrz.co/ede41rn5hlxigi
Reactivation_GT_36Months_Rest_13064_test_36,BROD_BROD_3735,BROD_BROD_3735_2025-10-18,MASTER_CAMPAIGN_3699,Target,SMS,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,12,10,0,2,0,0,0,83.33%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,Missing you lately? Find your festive look at Blackberrys this Diwali - new styles crafted to shine. Shop Now ez.easyrz.co/ede41rn5kw5o2u
red_carpet_activity_mvc_database_13035_Test_10,BROD_BROD_3736,BROD_BROD_3736_2025-10-17,,Target,WhatsApp,1143,All Test BB,Test campaign,2025-10-17,2025-10-17,2025-10-17,,,0,,4,0,,,,4,,0%,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40,,,,,,,red_carpet_activity_mvc_database_1305
red_carpet_activity_mvc_database_13035_Test_11,BROD_BROD_3737,BROD_BROD_3737_2025-10-18,,Target,WhatsApp,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,,,0,,4,0,,,,4,,0%,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40,,,,,,,red_carpet_activity_mvc_database_1305
red_carpet_activity_mvc_database_13035_Test_15,BROD_BROD_3738,BROD_BROD_3738_2025-10-18,,Target,WhatsApp,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,,,0,,4,2,,,,2,,50%,1,50%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40,,,,,,,red_carpet_activity_mvc_database_1306
red_carpet_activity_mvc_database_13035_Test_20,BROD_BROD_3739,BROD_BROD_3739_2025-10-18,,Target,WhatsApp,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,,,0,,4,2,,,,2,,50%,1,50%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40,,,,,,,red_carpet_activity_mvc_database_1306
MVCPush_1_12_HV_15_19_5K_dusshera_13045_Test,BROD_BROD_3740,BROD_BROD_3740_2025-10-18,,Target,WhatsApp,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,10,3,,,,7,,30%,2,66.67%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,,,,,,,mvcpush_1_12_hv_15_19_5k_dusshera_13045
MVCPush_1_12_HV_15_19_5K_puja_13045_Test,BROD_BROD_3741,BROD_BROD_3741_2025-10-18,,Target,WhatsApp,1143,All Test BB,Test campaign,2025-10-18,2025-10-18,2025-10-18,None,,,,10,3,,,,7,,30%,2,66.67%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,,,,,,,mvcpush_1_12_hv_15_19_5k_puja_13045
